transaction_key,attacker,time,victim
"('0xf096090b066e9aa11c7273fdf5c1d9634f214ddad50c2fb7740f69a0deecf063', 92)",0xdd9e44df38f38ec3cec5a01d71fe61c6870b93c1,37,0x2895730d1f120513105c11f3394c818edc7e7710
"('0xdfecf4cfdd21816d036814eca07a1be16efaadcc483c59e5ac495345f14e198a', 77)",0x34c4e5943bc9eb74d693214e848fbda8f861f0c4,38,0x2895730d1f120513105c11f3394c818edc7e7710
"('0x48ec4881ff0439c942834f7f020b2f531e21ad50b3d8ef1185df81f2121603c6', 115)",0x51410e5c286d62cb886e7b02932407106fa20b57,552,0x4c615e78c5fca1ad31e4d66eb0d8688d84307463
"('0x62870625cf9622ef7535cb7b14fce7574f91420a697b451723344cb04915a1e7', 125)",0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,9,0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de
"('0x6bd437ab524fca81d4bed160fbf3edd13b1dabe4e5d5d68b644ee817038ad451', 46)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xdfcc1a5332c3be6e1911e906ed1e3c043dee0320
"('0x355ded2828fd93e6dd3c64b05036ddfcf0fbc04c4d6b7af8e109d22bcf6033a0', 78)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x7e7df9d71cfd192ce6fffe0ec04adba13627e271
"('0x72a3c80589a784c9f2c74ae9fda4c7adbc62bc10259a3843f8c953afcce35ccc', 35)",0x3c11caacc9fc70d9130792c39702c5f96ce68a93,17,0x3c11a19eae76caa57316ca258cbc25e4c55d9d07
"('0xa4b7e1716d3c477cd66d6ef1052e9722fa9fea69dcb017517481d43dd0645ba7', 70)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x3a8c56414dfd579d290c34e6ab823d8ad7e54fe7
"('0x1244aa6a79822dc68d907b1dacd4bf3705b1a8c209f9d3103c191ca06e9e7593', 71)",0x71a708115556d13388c9a0918216471f1045e7e3,256,0x16e891a676fb70b0eda0de7547c0096338f7ddd9
"('0xa0224bb3ca4c4c2ea7998a70f24bd7758516eb42d90bd2a901ad74d9c63f1706', 81)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x1017f6ff01be86434ee093df035720e0830c80e3
"('0xe42e7bcb6a9a0eeae7693f05807e67af298c8f0db833c89a4dd6a0d98f9d93bc', 52)",0x3c112421e90b9259b8d3d98824fdc2fbb91e683d,396,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x415981fe456247e6f7f1e24db3904e7dca59cc16c735c34a687a3bce4fc72ef0', 40)",0x63e521d99f65b3212a7cd199f03c9faa9b7e87fe,453,0xf2cc4e87e5af2b7f2edeabb427b85602fc900466
"('0x1e6e0444304224c8e7a539ef6cca31dd5036c9e5932ca59bfccede15157e23cd', 65)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x7235dad27d8ea5221ac2dfb8df5d35b507fd2c31
"('0x46e0a9017d911b6f817df24f3d66173c29aa0e3645da9c0e22d2d7b6d18ee893', 50)",0x2e866ef7d64fb1ca9a448fd35133ce8b7ff2c8c8,299,0x0060cac5c52bcd21446a677e02f02a6e85ae9535
"('0xf063eb535bc86f6144fc684ef5339b7d776b2f9e86d4de1402fd651acb15dcc7', 1)",0x268eb96089dcf30a245c3bfe502ffc54800d1de0,60,0x268c514c5af76c9e409d197830a2fcb36be9bdec
"('0xfe0e5a6b2ce8aa70fe7858b788860f2f244c5a0530906562b4bcff105ad0ae93', 118)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x6f73b361455e1ac6e2229a4f91d36bb34a99140a
"('0x743c8e8df347078d61b2a8a501d89d2ec8d7ae747c63dea26cb9abafa1653911', 102)",0x483c216e0f163cd50c166467121d368a8d95f405,1060,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x7130bd7b096094b537a314f4bc2bc453434a3e89ad724492961693e9ee14911b', 81)",0x8a556ed11f9cc522422bf91cee1dd8f06697a521,176,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0xbfaae2372f3df368f3589bcea2c46a4543162f9a468b73ec041487d294a28bbc', 35)",0x6219f06135b79705d34f5261852e9f6b98821e1f,23,0x90fbb1d7e4eb249308aa3dc0769379fdf2b0a255
"('0xe716354ae0dbb6af9181947c55d7e51a65410e6075a40c2161b171c29e51e781', 45)",0x9485694eeee5da9d1f0b017f4e1e6bd3a76609e2,124,0x2895730d1f120513105c11f3394c818edc7e7710
"('0x53dc0a4d7a5cd0d0f5e129ff3c9332db978418663fe53f52601b69bb47b7303b', 56)",0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,695,0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de
"('0x31c5e848d2f7836d92249cb28f2d685e9a298ecf74bbb0cbe8f54b27031410ba', 10)",0x0484beb4629990d2bef9d8f33ba59a8e72a9db16,976,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x9a13d9d259b47a3ce8b54e38239d87618fff088282b463da75b37a92c7ce946c', 8)",0x2a98158166be71d21dd97e248ba670211df9a73c,951,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xd4b74db1963d19f73fbbd649be53b8d47387dc9dfa684720ecd0f03808d6755e', 93)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xe275103d755d050c07bc24c8afca7db3a867c844
"('0xc84bf39534203f6fae6324869399a8c9c02cfd40639f762e1eda46786c81031e', 4)",0xf67e291050d5a31a2ac07b2fc7bdad9b38a136b9,5,0x2895730d1f120513105c11f3394c818edc7e7710
"('0x74aeadbfe02178d21673d74936152a505a2515f5feeee4222c42d6ad3d4a24d0', 114)",0x1352fa56d0020bdb03e882e8f4172a69972fac0d,347,0x1353b2bc10d589807185dc7989d68da251d3d91e
"('0x73e48c372426711d7cbb8f5e3694b690fc50c1b5f8a3d25f15fae65b0b78c003', 117)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x2256526956b4f2b345d4ee2d6cb34ec8b019d569
"('0xa70687d2f592c55604561122c7c6cedb3becc8305f33d6c2fc6b9d14fc30f8b2', 84)",0x9a5055d0133c5acc3b95987f7957bc24bff083fb,26,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xe34709fa4d9f5cb718a80a1dc252dfea677c25eddbe7a8c4084c2900e2e982b6', 75)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xf93731869c310862cd4296164a4fc09a351040f3
"('0x56fc7b93eaa1ec871a9e340e3fbdb0004692795254928a69ed8c046b0a92f57b', 31)",0x6b24e87fa6d30a2a6e6d60f6da85df6b42100979,1020,0xd787fdc499a630ebbf5ebf2d12582bf93de43497
"('0x87d907ada2b58541ef92909a47567ec5d8ef3e03f9614197093a24bf3ba6e01f', 45)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,97,0x083d2fcf907a74235dbc46a20fa783bb6ef289ae
"('0x98879080872b67328120d854381f04c896eb43d2dcd022ded4ef754eb6b114a4', 66)",0x5b9e9beaa08a6f7d99528c1ebff63ae1637fc2de,24,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x130d40d9df187c5342ea7d51f4f49c27fff0b1d46fc7f3f950bf5c93bccfba1d', 2)",0x3b2240607760c89c43915a392a6f60f3d7f41219,534,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x4197248aaf7d545f0188cd81727355f0c3e1968b59dc4b22732639d8ce8486bb', 63)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x5fa4e303a14df868b5025fadaeeaf95f0a9638b9
"('0x99f3ba4e918f8e237eb10dd8416035182f61b48466a5d0bd251723e3dc312029', 57)",0xde759b830e1bf7116b6189f98b5c3a4f5fb8b59b,4,0xde79dc7e6806e45edcb8e89eea2380b3bb6d7ebf
"('0xc24e963a4642693ee73258c3b803bf743a82f46fb7eea9ece9d7f9570b762091', 2)",0x04808250df92acecb57a18002bc50953c300e168,212,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x42cfccd31b7dede2c81bffb3e360c7b40c7dc9aaa895527eed234d8dc73105df', 38)",0xcd56dbbffb0c27cb4575d90eaabcaa52de436beb,495,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x3a877a2c0980d153a0f69b10e65780de3028ae80328ffa2781f2c2f3df2bcf65', 74)",0x0485c4759beb6022061416c7374ad9e5cc1ebdb6,30,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xe7e1370b5f46c8a40efc259b55cc3405cd0f765f111b6e3ec1e96cf1a13ee920', 82)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x0299cb22804ccda6eb64b5c891de04d9f526cccb
"('0x89bb26fd6bf40fa2bb6637bd19983b9e104e94626bdede163f1527bdef43fd8d', 134)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xc069b9f935c4127c6ac8893622e0002ba9f89cfa
"('0x214aff0215708bcb53d65fa27d67c7eff725d010898d9de5f3bda92bf49a2638', 42)",0x67ac8a55524452ced39a23da4e69a33731fb0560,348,0x6221d55a5da5f89970aa4e3a54142948e5120e1d
"('0x2a2615dcd895206fae8bbffc41a66e4c91450ed83b9fe45beacbf144e64a5cc2', 500)",0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,645,0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de
"('0x3d1a7b55d0e6269d61812a8901b2fd261f2ba56bc1e2c690c6c6673891e3c297', 9)",0x0bf8b4933382834fefdb64fa61e7f60cd9c7662b,96,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xf704c457e8e83e946d3543818c21e8fe2ba55185f06954402f7a644a198c4079', 71)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x96f6aba7a5e454f5f62e3edda8579324ecbe8229
"('0x6304dcf9f85a8a4847144d7cc6bed700b726886bf5b6a96f6ee793e8b594563b', 22)",0x53d8b6e1e005c2aa913915167783b05c19a03995,6,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037
"('0x42573b3f0bd1cad9bdd0738e39f2cd5cf5a92d37115492c0f07451b7e4b4a5b3', 612)",0xa203424645d35c9b82b42e0303ec1867abfac3fa,438,0x389c30dafaec0a0c637c33f39e1bdea75c4ba0e6
"('0x18d4f189eff6f16eb0736a3570ad30150211bc3f9ed7f0226e9bd6532a2570a7', 38)",0x1aeef8e5574952869a343296424e4c71464f51b1,195,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x42337db546f23db5d76fc7403d8c626782aea1947b889044a1e7e08dae9ebd36', 106)",0x63eda099f4db9bfa33005004bb38ae8248a550af,34,0x2895730d1f120513105c11f3394c818edc7e7710
"('0xb076a58236429a80e99215a97e1d1cd5735575141f16d844605a6d72d6321a31', 15)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1091,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xbfe740507119ea6fcaa89dc72fd8cd41f769cadf47f180cdeeb7072bcf5df20d', 76)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xbf2b2ccc931d92fa7c43eaa78ff72742ec725db9
"('0xa747815f5fed4d1bf291735a114a54b97f187e4bb578cf8431a71d9b6cf906e4', 49)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x9ca0ee4211baa4444d9281953503e86a9878457e
"('0xf6a476a6810ea6c181061f89b2841cabe3433db1607fe81afd7783571a58ce03', 393)",0x4bba932e9792a2b917d47830c93a9bc79320e4f7,82,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x00ef5bbb1e21b08e255d3909b68850bfc835895199c0a6c3baca3c86ec8adcf6', 67)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x31fa2b010f657d192b2057a5079c0167b3036c2c
"('0x11de11257270062bf190fb3d9ec871c9eb060ef39991ffe05e60038992f157a5', 3)",0x5f0c5d450b5903fb869d7188a75d0832ba69e37c,264,0xb212e5909503244beba1e2bdb04349772b2c3337
"('0x91705b6ac7b2942b2b83e387f75764e5ac0fc5f67948185bcd7be84039a0d79d', 103)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x5ed3e3e8c8d76c81efe3b3c405e2c8bd2e8c43ad
"('0x73691137d3636700f2d474f54f32d4b3d6621b80d693dc8de566cf1a3004fcd2', 98)",0x62280b00e83a9204a7508dbba0b4ff339e120718,57,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0xce965e8d3b446e2fb45da2425f018d37fd99989c5950f7068ec2f050a1c349b7', 56)",0xf3be1bc9d7b23f4f740b8feebeaabbcf59f1d588,377,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x9ea4c19a7457fc9ab64267ad18a76cc929b5eafe5c69ab8cda0dd981c3fec7b0', 6)",0xbc48a7407c4791b7d17825fddb43ed620a60185f,1173,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xc1976432c46d9ce40a530b637e18eeb6d2667f20cd63af98b54280668a0b8fec', 247)",0x000000000000000000000000000000000000dead,26,0x7eaced2366d885dbc55863cb038ef78f2339154e
"('0x51c63857d0219ce15902c6e45fdc44f9198e3f237b94abaa7a90c4864a3b8f66', 88)",0x12e7a9423d9128287e63017ee6d1f20e1c237f15,146,0x12e53c7f831a25ae286e183a4825245efea6adcf
"('0x3ec444081410ffb589f7b3364525b4012faf410e3706e34ed6ef95b86b417777', 1)",0x000000000000000000000000000000000000dead,50,0x7b723f7ab31aa65d6a25c8696f1016c239b0f3aa
"('0xb5b397bd6943def37abaa65e84c7fed24960332d984b822a226a956933e5d799', 89)",0x65322dc90aeddca0c0110b7d84d95261529aa777,226,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x87742c8ec6003e79a82524e29873c78d6b80bdef2398c23f8a685ad264f19b75', 80)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xf45087415e565dcc797d553012ca900e2c2ffe84
"('0x28dead00dc90eaeeeeb0a7fafae18793a9ee468c75b27c2a50da3645371f3f3e', 54)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xe7048ab8dfa7f7a80d79fd6c5acf8b0c1d174fdf
"('0x163536a7e8dc32f16794b0b95d92ec374e19458de5d0cbbf1541b9cb6fa54e56', 37)",0x749cbb7975749e864ddb7e34f5d3464806b5fbcd,174,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xf73bf954fb5bb2094c4ad9167e67c22f47ad02439f52965eeea6000fec0858b5', 87)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xfab76336c9dc9e029117643da6000536357f3bc8
"('0xb864ade6d61cdfc60619d9c86dddae959349bbcb688e8435362a253b57feec00', 37)",0x216be7c69b28c8c06d18732026adb80205765806,99,0x2895730d1f120513105c11f3394c818edc7e7710
"('0x37519149f50a7a721343a64bc9e96e117263b27b530d042ca0f5a04ed799b33d', 97)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x9ff633c74818a50402085e1105623702c1bea52d
"('0xf775379212b3a400fa1f2f8cf68bb348eacc3f57956756af64f7a0849f367640', 65)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x627306090abab3a6e1400e9345bc60c78a8bef57
"('0x4f3428f5c9c8b7fca8010f904e8264b7f12b7d805c6797b2b57f9305ec30e813', 114)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xfcafb09c7ed95b0f25086ab4a9b88e76dc9e1d56
"('0x1d8bda6f9605f7b2567565ad03a243ad851af049a38a202f6f5f9f5a029f66b8', 81)",0x13598fd0986d0e33c402f6907f05acf720224527,57,0x1353b2bc10d589807185dc7989d68da251d3d91e
"('0x8f5a7d26599434758900e1514075b62d07cab5c554e449a685da4ff559721a3d', 8)",0x1234561fed41dd2d867a038bbdb857f291864225,458,0x1478de2d33b7c51a74b2af848cd15d9d3fb8bf3c
"('0x52fb9e3e97b6b558c31866a232f985822f307e95ddf668a74269bea5cf9e787b', 478)",0xa72bf9cdda21e9b4cc982f7706ee330178902087,1,0xa723c420978ef8f490b2dc64d431482d417e0b7a
"('0x93e4b2c696aeac020c69068fa914471748762c8a40e4702fc69ea9e9c2758b03', 39)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x5dcd51bc0c178c0c002632cfc24c4764bddb56e3
"('0x855eefcc3a9001f0a749e6d0c44c448449ddc4d1183cd5fb2bd476698260b09b', 128)",0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de,88,0xf71205d100171472328ba539bf7d956ff41bd9ab
"('0xcd7be0ab5c4a6641d080b13df8f760f85d099b0fe6aa0a57de7df3f95a72ff53', 314)",0x0000c825f20f040f6b2fc59493a9bd48adbb4fcb,16,0x4a2c213e522e492f7ce6c33dcf86dd742d31535a
"('0xecdf947c57c0ec8b06b629177d1c6baa1e7b72eb2b85091d4e9b436567e0e396', 14)",0x43f52ab27a684abc9e7b21a3ceba28526fb2d2ee,178,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xdb27cd167d9e1839b0b2f044e5b957ef99cfcd4fe73e223ca3c72c0bf6e623f4', 111)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x8548a3363a5dab8480d5d54cf050eef15a8cabbc
"('0x27faf87cc3426dea580ae7f5c7bd026726258f4e9b23fa444bcf384b7fc15c8f', 19)",0x1353b2bc10d589807185dc7989d68da251d3d91e,28,0x3fc11d26daf4f300813c338c9ea651a2c0a5460b
"('0x2535afc54866efe0a40c0c134f42489882b7326f8bc589f6e235c0a61dee4dad', 125)",0x2aebc2fe26c8e4e79246d679ea23339906dc79ed,496,0x2895730d1f120513105c11f3394c818edc7e7710
"('0x4e1b7251dc55ef9073265874df1699aac791952bdb4354c5b283d1729e96c393', 42)",0xb1d67ccacf4416f726615d42f27bcd1cc45e03c1,86,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x8fe91275d12f06b4df6cfb4611513c089c4d08496fe669a8887582658a4297ca', 93)",0x47977ffc5a3b36837c6300a74a2f726658cb53eb,9,0x4792acd20c6767cc0167b00b3faf7f5c5dca0bd5
"('0xe60dff9a75d85f28734d28f87730e5ba8825b401c526d8b76ea5ab0181d93479', 12)",0x37a4a749070531fc7287ca4528b03593ecefdc6d,818,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x3d2d364d74cabcc9e92d9d2cb037c385de890dcba4746eba3e0d3cbd7fb92730', 94)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x26f3a3f7bc738b3ddc8b9b7383e2a25161c47add
"('0x015de5223ddc017c7245521e899e83812c50109ec2d9c9ddc6e6970926aeefe4', 17)",0xf1e77d6addf4697d25510b8bed726913e88f3c35,571,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0xa46c421005de2f70b4c8fc334b2aac36ce527bd9efbe32a7b291f63a326a8d0e', 190)",0x414d45f73017a680374f8a5874d1b87a34e0b4b2,1017,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x50194649ea3670c895413df1262f51860ec31d011844c258ef5193031c310df3', 86)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x7f4a042dd65cefe74552c63cc0221c18dbb43e21
"('0x3a7afa13e8a9876bda46396397b71a4208b4e2b40c4b5d1fab0cc359c7291419', 79)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x320f08a6638f27c3e514a37bc9d0439a580027a4
"('0x197efebb0ce0a660d3e0cd8e61bae45d1a4a0da0c13eca4d19a37fccf18471ac', 16)",0xa811bdc0edb7d251284e9fd7f9afdc902c09db69,30,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x008a9f96178d93813cc77d2dd0c566c6e3b04e8953c4e9d7fbffbdddcbace49c', 67)",0xcebd7a94216226b4b4e337e1336a81de20b8cf62,56,0x2895730d1f120513105c11f3394c818edc7e7710
"('0xb864af531bec5a4e332985779736080a2c74d668183de225ae303982a81d99f8', 6)",0x96d31fb59c856ecbd0ce8f8f0d14593a3322a5fb,21,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x06f2b9490788ae1f2820507b2b7fc98ed63663d89b664af51c1b9bafd6d9f6de', 1)",0x6219f06135b79705d34f5261852e9f6b98821e1f,77,0x0f021a61a6bf53a3873132291ecb64938b76d977
"('0x61916bd0a771fdb0cc2e347f1bca7d37d4691722734dbca2822e4d03fb92e190', 3)",0x268c0a672d61384560ac6998a65ac015d15a74a8,441,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0xbb840d5e6c1e0547ea522eeca99820c7008b63a44ca3cca93f038e22fff0dec5', 68)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xc65aab5aca75dc2e3d72ee33c986886e4eab3b05
"('0x254fa0092b623c503c706856b22b6f508fc9ce509a2efa80f243e7a3a67b5529', 74)",0x3b26e2962d76af9278673b00d74fbec53c61c303,29,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xcb47999a2b43e6284a144c46eb15889cac6c66b8c1f18403a216c26cc632d283', 42)",0x4566683a61bdb5197cc9d1bcceab80ad7c81ce9e,139,0xc929935c6d780e036ae5c3a0f78e628a10df677b
"('0x75b89c7a6015f7924a2ccd1308c7795e4efc4d0c51bcd17eaba5eb47cc0b4c1c', 100)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xbb4338fb24ad9ab05d62e2da1d67853834eae0b6
"('0xd40fb9e071255575ef8770f8625203a09ad0447275077953c958bdf67f6de9c0', 103)",0x538e8faf00f5dd407773e7c28a40149856193a88,47,0xa815e2ed7f7d5b0c49fda367f249232a1b9d2883
"('0xfd3ae303f24d1c50aa3add777f5aaf3fd0da877d5036d43953907c53bf69347d', 104)",0x2a98158166be71d21dd97e248ba670211df9a73c,1170,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x870b7d3c88c3e7db6351c8dfc491574296207e70a422c06960a9a3952a97de68', 146)",0x360734119556c3c55bd9e5dffc846a71bb568142,129,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x9deb30e59d94e6b654acf075067b0090a892eb926df0fa41b508239d19390803', 7)",0xdad796e2e01de6d7593ef5dc629a18a147882dc2,38,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0xa44520a423e90931b8fa9ab0ee45b09f08485bebabc51644985cd8f5a1b5925a', 29)",0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de,16,0xf71205d100171472328ba539bf7d956ff41bd9ab
"('0x20c947fa462b08411daea307e6a3c4de8fe0767c70da4799ac8fa43ffb9ef0e7', 25)",0x6219f06135b79705d34f5261852e9f6b98821e1f,659,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xd93681b8b84b7c1a5560c672da5d812f98d104d269b3fd3e2cbc7f00961dea37', 52)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x0f7cc8a43c8c3ab60557868c04b1c0262ccada34
"('0xc2c0806325f624d4daf022b2318ebdb78f15cf21f5bdf3721c63649882c5400e', 94)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x171be09e1d1288727012300943a2f0dd83252517
"('0x212db562e80fa68e487faf6c7036a7b7db669c002291144f17e72977549c55c9', 75)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xa8892a4d03f0c194282c8f08c9639111ae43663f
"('0x234eb3bbfec77532c9b8418688518adc77474ac1487f042ceadc551d215d831a', 34)",0xe12ef1adc56c5886cc37a80a8bcb51d82fd7d5fd,36,0x3c11caacc9fc70d9130792c39702c5f96ce68a93
"('0x5b309be033879e53a0f79dfc080b0c3a218cb61c0cd07a71ad079cb831d9ed53', 66)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0xe787a0a065740044402624e7ea439fc80d3ec98d
"('0xb301a26e11eb8b8813b4004fa1124f8633fada5efcf2728c0e0aa2c428dc834b', 24)",0xde759b830e1bf7116b6189f98b5c3a4f5fb8b59b,11,0xde79dc7e6806e45edcb8e89eea2380b3bb6d7ebf
"('0x11f8de21b97e8423da2fdff62cdf15f3ee8189bf4a65504c644459d670cce202', 65)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x705fb70e680c41034d8fb7d5762984fba09804ba
"('0x5a7436a967dc0e33d4d826062076ea21b7f1a99892c8d608375b9153e19e89cb', 139)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x58f3779821530f1d1ac78e489958856446633c29
"('0x611889aca21c983e365fe4d8b9f358da4f05448df888dc00edb3ddbdc175e945', 60)",0x13598fd0986d0e33c402f6907f05acf720224527,60,0x1353b2bc10d589807185dc7989d68da251d3d91e
"('0x8ebdc1ea893a120531c285126817e7b3e85ecd33adbf343974b63c2f8b45b908', 8)",0x66e7e06dde75bd30fff47a4d4a4bd93379150520,11,0x4bba932e9792a2b917d47830c93a9bc79320e4f7
"('0x2e811ef93ff79aae525925b3a8fa4936f4fbcd0e0bf1d4608e29b6575694ab5b', 180)",0x0000000bf358c71e747cb6c8f318f9fb2a7bd502,1,0x7d8e9239ee377c15befeef08b44f62fe263466cb
