transaction_key,attacker,time,victim
"('0x5a90dd019a7b0d4a35a71864bbcd6ed35f991be9aba4fabe15774d9ed09fac7f', 9)",0x0000000000000000000000000000000000000055,19,0x35d31f11a2a94645bc6bb81224d956e63c27eb9e
"('0x533c10fcf6fd3a26fcf0248606c5851c819f293aff4fad119ecbae348796fefa', 22)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,5,0x968a913832249bdc9293d1762cae8327c51f120f
"('0x516bbc5e0b7d46c73c59b7fc021ef5eb1e6042fd2d9a606a15d1b29febc62595', 46)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1,0x968a913832249bdc9293d1762cae8327c51f120f
"('0xbe55cf09cabad233077909974bd0bca33c7b0fdddc0fcb2ebd0a339b1b0a319b', 9)",0x9702bec6668a94619a9c3cfef0e220512fbeefbd,56,0x97037b8efea01662c65049ccff18bdb55f7f5444
"('0x8b8b7ae8f5debe57e133c44ee543b14ad96ad247ebb5933d967043075141d41e', 156)",0x62164eafbbca3601fc5597b2c881319d8f961488,715,0x62164eafbbca3601fc5597b2c881319d8f961488
"('0xfa4e3df1db6a20608876fc152a3f5b6191cc6d0da5331bfe9161d225c9dc1bf3', 46)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1,0x96819c74c1ee3d7795ad4982ad6e20907a0827c7
"('0x72a92fde349f6d38fe5de16d356175e53124bf298dbbeda5c9915bec438d9568', 123)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,8,0x96819c74c1ee3d7795ad4982ad6e20907a0827c7
"('0x42030352ed6b44b2b8c1f0b667c7aad1feeb374e99779090fecec60cbf819ccd', 102)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,5,0x9682be335a9a5ca79b77f4b40702f51d6eb44d57
"('0x6b9145f0c1d6ded4a5ade3ed4b75dfe31d5178b1b50151d990a93d4d737516f2', 66)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,8,0x9682be335a9a5ca79b77f4b40702f51d6eb44d57
"('0x8a937484f881058116aecca7d1ae8e337034e01edf7c27e1d45f4dbb1b069d30', 138)",0x6a9c87150952937dc4b3923ce7b5c28f0c1e5e01,1,0x50819b6be54618b0ed7c3d4fa12a1fb9c4670808
"('0x46d4dcddeb6098ddaa13183540fca4da5a2fd388e0e113cfc889f0ff5cd0a08f', 1)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,2,0x9682be335a9a5ca79b77f4b40702f51d6eb44d57
"('0xd48df94e85c8b7276d4856223090eefe05a8a491cf2f0a450868dfe1cba43962', 4)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,9,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0xa5996d8b3f06ec60b143f94e9fb59ac60e22769775b5231a3d523007aec0cbf8', 27)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1,0x968a913832249bdc9293d1762cae8327c51f120f
"('0x3a9680f55e72f0374ce3b7c08c1c25db48e46d96cb5fcea69b5c70792a5cf5f4', 21)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,2,0x96888e75454f64115fcef48a08929bd5f20b3eef
"('0x26995811dd7f69ad39f4dd51ce64fab314ca2a89f463fb4644b83db8b348fa86', 15)",0x12345206bb098b4e4b899732a6221d39e8721fb9,111,0xdb443118b9266f9dc64e140efbd1aa926643dd94
"('0xa643ac04331f2025cd048a52416d8d97aaa31846a8d0aff169f6e9c0baf50a44', 58)",0x000e16e308a49c909b4195eeb18c9aebf8b8b4e6,3,0x000e16e308a49c909b4195eeb18c9aebf8b8b4e6
"('0xf7329940cdfc4b268c9353f02db1fa052d8c22497e8ce60473cde7f7d7c69141', 26)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,1189,0x9d2811b85c1d736427722817b69e4d1e98016bb0
"('0xb02eeb63b467c1c1cd16b2ffc8e46af11f7be2858f5f44a49134e87b03d2eb06', 1)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,5,0x96829937b321544c0321877222a372996a715259
"('0xbf9b7a431ec37799bcc9fa8d0f369a8a379dcfc553fe452e6d53d524175eeed0', 3)",0x23fdd6487a17abb8360e8da8b1b370c94ee94cc2,215,0x23f8be5f7f22b552e633eb0b0bb91e91c9c8ca80
"('0xbe6358d8008b519a2a8f9ae6bb178ff8b7ccdd5232b679123c6b3c0bf2cb99aa', 58)",0xc4e893b0794d6e269031f4611366612f8e234e10,405,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0xa05783e2ba009522e58102b91149d22a3932734ff2f48327e83ca3cb2edb58df', 30)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,6,0x968fbd62d4270697e6475154d68b50bbc5213400
"('0x50db63006037e40e8e21ccbde68d5f28099cad618ecd4f9e7aa420eb45e800af', 46)",0x6219f06135b79705d34f5261852e9f6b98821e1f,151,0xb70383fce50eb1618f500c3ea4a14c6fbc158792
"('0x9338c11ec04dd05f03b155bcf28ab98ce0bd8ec988b6b29619dfa9950b567927', 22)",0x0000002c0d71e57845134cf38a402abfc580a72d,24,0x3bd190cd707d231a423d2424acfb398477a929dd
"('0xdf90be6bb1047522bf93b7075e1cd05410d52a9002eaa2a316722c990f8be548', 37)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,1,0x96819c74c1ee3d7795ad4982ad6e20907a0827c7
"('0xdd01f32962a682d58dcca4e24616cd72d46ea55df7092bbab93561464dbe5b0a', 332)",0x071e73cbd20bf956e28d5bd5f51b0dacce0b1b73,17,0x50819b6be54618b0ed7c3d4fa12a1fb9c4670808
"('0x6661ca84306a7cc1b2da7cb4d867b41d06d69e4a0c49d3e1647dc9b33f0cecd4', 34)",0x1181d7be04d80a8ae096641ee1a87f7d557c6aeb,166,0x1189b3d3194ba483012376b07804b8db9d9dbb31
"('0x5332ddd7eb7715022c2c155a754812e90b2d2dd70f7fd038a39eefaba50a645d', 138)",0x9702bec6668a94619a9c3cfef0e220512fbeefbd,53,0x97037b8efea01662c65049ccff18bdb55f7f5444
"('0xa408ee400ffcecaa00265c7e495d494e9b8d8ef2a03166b9e663eef64fa73581', 308)",0x5e809a85aa182a9921edd10a4163745bb3e36284,526,0x8642afe3f25ec7bd8caf73418b23b0ef26c4d9c0
